GEOID,gross_sq_ft,amenity_category,NAME,population_total,white/non_hispanic,gini_index,median_income,poverty_denominator,poverty_count,transit_commuters,state,county,tract,year,%_white_nonhisp,poverty_rate,gross_sq_ft_std,gini_index_std,white/non_hispanic_std,poverty_count_std,transit_commuters_std,population_total_std,index_score
06075035300,500.0,Recreational,"Census Tract 353, San Francisco County, California",7539.0,2582.0,0.4303,120109.0,7539.0,230.0,1063.0,06,075,035300,2020,0.3424857408144316,0.030508024936994296,-0.22115249742031956,0.9253201621917772,1.2445183663822774,0.4018327738213406,1.2095415568372196,2.6146998772611996,0.9835928777289022
06075035300,50400.0,Public Services,"Census Tract 353, San Francisco County, California",7539.0,2582.0,0.4303,120109.0,7539.0,230.0,1063.0,06,075,035300,2020,0.3424857408144316,0.030508024936994296,0.04126377470685965,0.7374452712924543,1.230977310362039,0.6116351029641904,0.9360591848486278,2.437716575790223,0.9661764676937802
06075035300,53000.0,Public Services,"Census Tract 353, San Francisco County, California",7539.0,2582.0,0.4303,120109.0,7539.0,230.0,1063.0,06,075,035300,2020,0.3424857408144316,0.030508024936994296,0.0721763859339126,0.7374452712924543,1.230977310362039,0.6116351029641904,0.9360591848486278,2.437716575790223,0.9754502510618961
06075035300,13530.0,Recreational,"Census Tract 353, San Francisco County, California",7539.0,2582.0,0.4303,120109.0,7539.0,230.0,1063.0,06,075,035300,2020,0.3424857408144316,0.030508024936994296,0.21505127370032728,0.9253201621917772,1.2445183663822774,0.4018327738213406,1.2095415568372196,2.6146998772611996,1.1144540090650963
06075035300,3000.0,Public Services,"Census Tract 353, San Francisco County, California",7539.0,2582.0,0.4303,120109.0,7539.0,230.0,1063.0,06,075,035300,2020,0.3424857408144316,0.030508024936994296,-0.5222969068940285,0.7374452712924543,1.230977310362039,0.6116351029641904,0.9360591848486278,2.437716575790223,0.7971082632135137
06075035300,136392.0,Public Services,"Census Tract 353, San Francisco County, California",7539.0,2582.0,0.4303,120109.0,7539.0,230.0,1063.0,06,075,035300,2020,0.3424857408144316,0.030508024936994296,1.063662722644066,0.7374452712924543,1.230977310362039,0.6116351029641904,0.9360591848486278,2.437716575790223,1.272896152074942
06075035300,5500.0,Public Services,"Census Tract 353, San Francisco County, California",7539.0,2582.0,0.4303,120109.0,7539.0,230.0,1063.0,06,075,035300,2020,0.3424857408144316,0.030508024936994296,-0.4925732422526315,0.7374452712924543,1.230977310362039,0.6116351029641904,0.9360591848486278,2.437716575790223,0.8060253626059328
06075035300,1500.0,Recreational,"Census Tract 353, San Francisco County, California",7539.0,2582.0,0.4303,120109.0,7539.0,230.0,1063.0,06,075,035300,2020,0.3424857408144316,0.030508024936994296,-0.18767561552310952,0.9253201621917772,1.2445183663822774,0.4018327738213406,1.2095415568372196,2.6146998772611996,0.9936359422980652
06075035300,40150.0,Public Services,"Census Tract 353, San Francisco County, California",7539.0,2582.0,0.4303,120109.0,7539.0,230.0,1063.0,06,075,035300,2020,0.3424857408144316,0.030508024936994296,-0.08060325032286828,0.7374452712924543,1.230977310362039,0.6116351029641904,0.9360591848486278,2.437716575790223,0.9296163601848618
06075035300,500.0,Recreational,"Census Tract 353, San Francisco County, California",7539.0,2582.0,0.4303,120109.0,7539.0,230.0,1063.0,06,075,035300,2020,0.3424857408144316,0.030508024936994296,-0.22115249742031956,0.9253201621917772,1.2445183663822774,0.4018327738213406,1.2095415568372196,2.6146998772611996,0.9835928777289022
06075022901,8187.75,Commercial,"Census Tract 229.01, San Francisco County, California",4608.0,1425.0,0.5118,86458.0,4608.0,363.0,1430.0,06,075,022901,2020,0.3092447916666667,0.07877604166666667,0.025212662870211424,-0.5085868309562198,0.3611550325227989,0.49871786636383225,2.6093405798330154,1.0673543856011325,0.6152568865094207
06075022901,2320.0,Recreational,"Census Tract 229.01, San Francisco County, California",4608.0,1425.0,0.5118,86458.0,4608.0,363.0,1430.0,06,075,022901,2020,0.3092447916666667,0.07877604166666667,-0.1602245723673973,-0.40937245558584406,-0.03337183739036866,-0.1804607134440781,2.1843800878058492,0.6568219432113428,0.33551935048429093
06075022901,18840.0,Recreational,"Census Tract 229.01, San Francisco County, California",4608.0,1425.0,0.5118,86458.0,4608.0,363.0,1430.0,06,075,022901,2020,0.3092447916666667,0.07877604166666667,0.39281351657451263,-0.40937245558584406,-0.03337183739036866,-0.1804607134440781,2.1843800878058492,0.6568219432113428,0.5014307771668639
06075060400,1200.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.19771868009227253,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.7874383587725258
06075060400,1200.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.19771868009227253,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.7874383587725258
06075060400,500.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.22115249742031956,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.79446850397094
06075060400,500.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.22115249742031956,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.79446850397094
06075060400,500.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.22115249742031956,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.79446850397094
06075060400,1200.0,Infrastructure,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.4064196178014044,-1.4742983277256294,-1.0950268930559839,0.9541950192804053,-1.6435484565931027,-1.2167494665295027,-0.949497079288509
06075060400,1000.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.20441405647171454,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.7894469716863584
06075060400,500.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.22115249742031956,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.79446850397094
06075060400,500.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.22115249742031956,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.79446850397094
06075060400,500.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.22115249742031956,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.79446850397094
06075060400,500.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.22115249742031956,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.79446850397094
06075060400,500.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.22115249742031956,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.79446850397094
06075060400,500.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.22115249742031956,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.79446850397094
06075060400,500.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.22115249742031956,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.79446850397094
06075060400,2280.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.16156364764328568,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.7765918490378299
06075060400,50400.0,Public Services,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,0.04126377470685965,-1.4685071640723286,-0.9263266218819274,1.107227190579994,-1.8075188340321537,-1.6563332870417626,-0.8938790584652563
06075060400,500.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.22115249742031956,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.79446850397094
06075060400,500.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.22115249742031956,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.79446850397094
06075060400,500.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.22115249742031956,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.79446850397094
06075060400,500.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.22115249742031956,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.79446850397094
06075060400,576.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.2186082543961316,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.7937052310636836
06075060400,500.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.22115249742031956,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.79446850397094
06075060400,500.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.22115249742031956,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.79446850397094
06075060400,12570.0,Infrastructure,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.29974389825770453,-1.4742983277256294,-1.0950268930559839,0.9541950192804053,-1.6435484565931027,-1.2167494665295027,-0.917494363425399
06075060400,500.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.22115249742031956,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.79446850397094
06075060400,8100.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,0.03327180499847676,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.7181412132453011
06075060400,500.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.22115249742031956,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.79446850397094
06075060400,500.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.22115249742031956,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.79446850397094
06075060400,12570.0,Infrastructure,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.29974389825770453,-1.4742983277256294,-1.0950268930559839,0.9541950192804053,-1.6435484565931027,-1.2167494665295027,-0.917494363425399
06075060400,500.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.22115249742031956,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.79446850397094
06075060400,500.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.22115249742031956,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.79446850397094
06075060400,500.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.22115249742031956,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.79446850397094
06075060400,500.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.22115249742031956,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.79446850397094
06075060400,500.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.22115249742031956,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.79446850397094
06075060400,500.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.22115249742031956,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.79446850397094
06075060400,500.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.22115249742031956,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.79446850397094
06075060400,4920.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.07318467943465118,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.7500781585752394
06075060400,10000.0,Public Services,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.4390706458981168,-1.4685071640723286,-0.9263266218819274,1.107227190579994,-1.8075188340321537,-1.6563332870417626,-1.0379793846467493
06075060400,500.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.22115249742031956,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.79446850397094
06075060400,500.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.22115249742031956,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.79446850397094
06075060400,500.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.22115249742031956,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.79446850397094
06075060400,12570.0,Infrastructure,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.29974389825770453,-1.4742983277256294,-1.0950268930559839,0.9541950192804053,-1.6435484565931027,-1.2167494665295027,-0.917494363425399
06075060400,1200.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.19771868009227253,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.7874383587725258
06075060400,500.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.22115249742031956,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.79446850397094
06075060400,500.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.22115249742031956,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.79446850397094
06075060400,500.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.22115249742031956,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.79446850397094
06075060400,500.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.22115249742031956,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.79446850397094
06075060400,500.0,Recreational,"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,2020,0.4542056074766355,0.06105919003115265,-0.22115249742031956,-1.16760887525583,-0.8020940343011393,0.9797481145659667,-1.4121631572391764,-1.3491512522686029,-0.79446850397094
06075026004,10800.0,Public Services,"Census Tract 260.04, San Francisco County, California",4214.0,663.0,0.4074,91563.0,4198.0,535.0,655.0,06,075,026004,2020,0.1573327005220693,0.12744163887565507,-0.42955907321286974,1.13272156839616,-1.003165294050358,-0.533482978269295,-0.19806425152762233,0.1436963880726038,-0.13707878984007793
06075026004,4996.0,Public Services,"Census Tract 260.04, San Francisco County, California",4214.0,663.0,0.4074,91563.0,4198.0,535.0,655.0,06,075,026004,2020,0.1573327005220693,0.12744163887565507,-0.49856553304433715,1.13272156839616,-1.003165294050358,-0.533482978269295,-0.19806425152762233,0.1436963880726038,-0.15778072778951818
06075017903,10604.0,Commercial,"Census Tract 179.03, San Francisco County, California",3184.0,1007.0,0.4933,59211.0,3140.0,1444.0,699.0,06,075,017903,2020,0.3162688442211055,0.45987261146496816,0.8755077020348329,-0.09538911285089308,-0.3142937531350532,-2.5047028218774083,-0.05342530735814443,-0.31271157544246236,0.005408628426473355
06075017903,18000.0,Public Services,"Census Tract 179.03, San Francisco County, California",3184.0,1007.0,0.4933,59211.0,3140.0,1444.0,699.0,06,075,017903,2020,0.3162688442211055,0.45987261146496816,-0.3439549190456462,-0.3499960700845512,-0.6026728209300534,-3.9463103088963063,-0.07575682211449732,-0.566932421957215,-0.5681523325193175
06075017903,4052.0,Commercial,"Census Tract 179.03, San Francisco County, California",3184.0,1007.0,0.4933,59211.0,3140.0,1444.0,699.0,06,075,017903,2020,0.3162688442211055,0.45987261146496816,-1.4301862851794866,-0.09538911285089308,-0.3142937531350532,-2.5047028218774083,-0.05342530735814443,-0.31271157544246236,-0.6862995677378225
06075017903,20723.0,Public Services,"Census Tract 179.03, San Francisco County, California",3184.0,1007.0,0.4933,59211.0,3140.0,1444.0,699.0,06,075,017903,2020,0.3162688442211055,0.45987261146496816,-0.3115799035182365,-0.3499960700845512,-0.6026728209300534,-3.9463103088963063,-0.07575682211449732,-0.566932421957215,-0.5584398278610946
06075017903,12570.0,Infrastructure,"Census Tract 179.03, San Francisco County, California",3184.0,1007.0,0.4933,59211.0,3140.0,1444.0,699.0,06,075,017903,2020,0.3162688442211055,0.45987261146496816,-0.29974389825770453,-0.3665157799043932,-0.6836300062742208,-4.308205996542774,0.21972223268189944,-0.14847510430303718,-0.4595920231895647
06075017903,5040.0,Public Services,"Census Tract 179.03, San Francisco County, California",3184.0,1007.0,0.4933,59211.0,3140.0,1444.0,699.0,06,075,017903,2020,0.3162688442211055,0.45987261146496816,-0.49804239654664856,-0.3499960700845512,-0.6026728209300534,-3.9463103088963063,-0.07575682211449732,-0.566932421957215,-0.6143785757696182
06075010202,8339.0,Infrastructure,"Census Tract 102.02, San Francisco County, California",1984.0,1488.0,0.5186,195291.0,1984.0,23.0,352.0,06,075,010202,2020,0.75,0.011592741935483871,-0.33944002573258525,-0.7990296450259547,0.028175398553218236,1.247419444381994,-0.8180866424038562,-0.9603365575467094,-0.46986948034150666
06075010202,15820.0,Infrastructure,"Census Tract 102.02, San Francisco County, California",1984.0,1488.0,0.5186,195291.0,1984.0,23.0,352.0,06,075,010202,2020,0.75,0.011592741935483871,-0.26925171808910076,-0.7990296450259547,0.028175398553218236,1.247419444381994,-0.8180866424038562,-0.9603365575467094,-0.44881298804846126
06075010202,7000.0,Infrastructure,"Census Tract 102.02, San Francisco County, California",1984.0,1488.0,0.5186,195291.0,1984.0,23.0,352.0,06,075,010202,2020,0.75,0.011592741935483871,-0.35200280396205,-0.7990296450259547,0.028175398553218236,1.247419444381994,-0.8180866424038562,-0.9603365575467094,-0.47363831381034605
06075010202,4885.0,Infrastructure,"Census Tract 102.02, San Francisco County, California",1984.0,1488.0,0.5186,195291.0,1984.0,23.0,352.0,06,075,010202,2020,0.75,0.011592741935483871,-0.3718461765948491,-0.7990296450259547,0.028175398553218236,1.247419444381994,-0.8180866424038562,-0.9603365575467094,-0.4795913256001858
06075010202,242400.0,Public Services,"Census Tract 102.02, San Francisco County, California",1984.0,1488.0,0.5186,195291.0,1984.0,23.0,352.0,06,075,010202,2020,0.75,0.011592741935483871,2.3240412191661535,-0.7866987040026173,-0.04268189194497629,1.388813603998064,-1.0403176858952787,-1.3948494821861301,0.20722840723609237
06075010202,11442.0,Infrastructure,"Census Tract 102.02, San Francisco County, California",1984.0,1488.0,0.5186,195291.0,1984.0,23.0,352.0,06,075,010202,2020,0.75,0.011592741935483871,-0.31032703032853065,-0.7990296450259547,0.028175398553218236,1.247419444381994,-0.8180866424038562,-0.9603365575467094,-0.46113558172029023
06075010202,2000.0,Infrastructure,"Census Tract 102.02, San Francisco County, California",1984.0,1488.0,0.5186,195291.0,1984.0,23.0,352.0,06,075,010202,2020,0.75,0.011592741935483871,-0.39891385037528654,-0.7990296450259547,0.028175398553218236,1.247419444381994,-0.8180866424038562,-0.9603365575467094,-0.487711627734317
06075010202,416.0,Infrastructure,"Census Tract 102.02, San Francisco County, California",1984.0,1488.0,0.5186,195291.0,1984.0,23.0,352.0,06,075,010202,2020,0.75,0.011592741935483871,-0.4137752698789999,-0.7990296450259547,0.028175398553218236,1.247419444381994,-0.8180866424038562,-0.9603365575467094,-0.492170053585431
06075010202,18689.0,Infrastructure,"Census Tract 102.02, San Francisco County, California",1984.0,1488.0,0.5186,195291.0,1984.0,23.0,352.0,06,075,010202,2020,0.75,0.011592741935483871,-0.24233415965718563,-0.7990296450259547,0.028175398553218236,1.247419444381994,-0.8180866424038562,-0.9603365575467094,-0.44073772051888677
06075010202,3712.0,Infrastructure,"Census Tract 102.02, San Francisco County, California",1984.0,1488.0,0.5186,195291.0,1984.0,23.0,352.0,06,075,010202,2020,0.75,0.011592741935483871,-0.38285150808339435,-0.7990296450259547,0.028175398553218236,1.247419444381994,-0.8180866424038562,-0.9603365575467094,-0.4828929250467493
06075010202,500.0,Recreational,"Census Tract 102.02, San Francisco County, California",1984.0,1488.0,0.5186,195291.0,1984.0,23.0,352.0,06,075,010202,2020,0.75,0.011592741935483871,-0.22115249742031956,-0.5207333120384541,0.036210775261037303,1.3081091036254133,-0.6790420821782996,-1.0959831400185531,-0.3946716148918933
06075010202,75.0,Public Services,"Census Tract 102.02, San Francisco County, California",1984.0,1488.0,0.5186,195291.0,1984.0,23.0,352.0,06,075,010202,2020,0.75,0.011592741935483871,-0.5570735945244631,-0.7866987040026173,-0.04268189194497629,1.388813603998064,-1.0403176858952787,-1.3948494821861301,-0.6571060368710926
06075010202,500.0,Recreational,"Census Tract 102.02, San Francisco County, California",1984.0,1488.0,0.5186,195291.0,1984.0,23.0,352.0,06,075,010202,2020,0.75,0.011592741935483871,-0.22115249742031956,-0.5207333120384541,0.036210775261037303,1.3081091036254133,-0.6790420821782996,-1.0959831400185531,-0.3946716148918933
06075012202,8000.0,Public Services,"Census Tract 122.02, San Francisco County, California",2714.0,1014.0,0.6411,34537.0,2714.0,822.0,294.0,06,075,012202,2020,0.37361827560795874,0.30287398673544585,-0.4628495776112344,-2.9011679789023512,-0.5945232647909774,-1.6110203202824436,-1.2015411155762161,-0.8911999372135402,-1.1022307306306323
06075012202,500.0,Recreational,"Census Tract 122.02, San Francisco County, California",2714.0,1014.0,0.6411,34537.0,2714.0,822.0,294.0,06,075,012202,2020,0.37361827560795874,0.30287398673544585,-0.22115249742031956,-2.5268663878391733,-0.48731554849716,-2.1900299664878915,-0.8331037573722521,-0.6083506282968214,-0.8746102272661426
06075012202,37125.0,Public Services,"Census Tract 122.02, San Francisco County, California",2714.0,1014.0,0.6411,34537.0,2714.0,822.0,294.0,06,075,012202,2020,0.37361827560795874,0.30287398673544585,-0.11656888453895872,-2.9011679789023512,-0.5945232647909774,-1.6110203202824436,-1.2015411155762161,-0.8911999372135402,-0.9983465227089495
06075025403,23307.0,Recreational,"Census Tract 254.03, San Francisco County, California",4849.0,1077.0,0.5088,134919.0,4773.0,385.0,510.0,06,075,025403,2020,0.22210765106207467,0.08066205740624345,0.5423547480093499,-0.36024266597439786,-0.41773293584575405,-0.2767799369015158,-0.25935682906373986,0.8178074710537226,0.15682905713588993
