NAME,population_total,white/non_hispanic,gini_index,median_income,poverty_denominator,poverty_count,transit_commuters,state,county,tract,GEOID,year,%_white_nonhisp,poverty_rate
"Census Tract 313.01, San Francisco County, California",4069.0,987.0,0.4335,110760.0,4069.0,405.0,431.0,06,075,031301,06075031301,2020,0.2425657409682969,0.0995330548046203
"Census Tract 313.02, San Francisco County, California",5635.0,788.0,0.424,98209.0,5601.0,784.0,1159.0,06,075,031302,06075031302,2020,0.13984028393966283,0.13997500446348865
"Census Tract 314.01, San Francisco County, California",2545.0,242.0,0.4496,85990.0,2545.0,87.0,345.0,06,075,031401,06075031401,2020,0.09508840864440078,0.03418467583497053
"Census Tract 314.02, San Francisco County, California",4755.0,813.0,0.4143,111129.0,4681.0,397.0,719.0,06,075,031402,06075031402,2020,0.17097791798107256,0.0848109378337962
"Census Tract 326.01, San Francisco County, California",5196.0,1569.0,0.4126,113472.0,5196.0,612.0,951.0,06,075,032601,06075032601,2020,0.30196304849884525,0.11778290993071594
"Census Tract 326.02, San Francisco County, California",4637.0,1422.0,0.4403,121250.0,4637.0,280.0,687.0,06,075,032602,06075032602,2020,0.306663791244339,0.06038386888074186
"Census Tract 327, San Francisco County, California",7242.0,2724.0,0.4347,133490.0,7242.0,348.0,1203.0,06,075,032700,06075032700,2020,0.376139188069594,0.048053024026512015
"Census Tract 328.01, San Francisco County, California",4055.0,927.0,0.4587,104634.0,3921.0,108.0,788.0,06,075,032801,06075032801,2020,0.22860665844636252,0.02754399387911247
"Census Tract 328.02, San Francisco County, California",4572.0,1120.0,0.4216,113000.0,4539.0,437.0,839.0,06,075,032802,06075032802,2020,0.24496937882764655,0.09627671293236395
"Census Tract 329.01, San Francisco County, California",5335.0,1104.0,0.4044,131219.0,5313.0,224.0,896.0,06,075,032901,06075032901,2020,0.2069353327085286,0.04216073781291173
"Census Tract 329.02, San Francisco County, California",4450.0,1017.0,0.4687,111829.0,4413.0,355.0,806.0,06,075,032902,06075032902,2020,0.22853932584269662,0.08044414230682076
"Census Tract 330.01, San Francisco County, California",4210.0,1128.0,0.4352,87863.0,4190.0,230.0,707.0,06,075,033001,06075033001,2020,0.2679334916864608,0.05489260143198091
"Census Tract 330.02, San Francisco County, California",3986.0,1288.0,0.431,152723.0,3908.0,172.0,711.0,06,075,033002,06075033002,2020,0.32313095835423983,0.044012282497441144
"Census Tract 331, San Francisco County, California",3868.0,1198.0,0.4459,115000.0,3803.0,178.0,182.0,06,075,033100,06075033100,2020,0.3097207859358842,0.0468051538259269
"Census Tract 332.01, San Francisco County, California",4444.0,1204.0,0.4525,48839.0,1780.0,688.0,783.0,06,075,033201,06075033201,2020,0.2709270927092709,0.3865168539325843
"Census Tract 332.03, San Francisco County, California",3498.0,1365.0,0.5637,53088.0,3498.0,711.0,582.0,06,075,033203,06075033203,2020,0.3902229845626072,0.2032590051457976
"Census Tract 332.04, San Francisco County, California",4821.0,1400.0,0.489,71447.0,4821.0,1141.0,772.0,06,075,033204,06075033204,2020,0.2903961833644472,0.23667288944202447
"Census Tract 351.01, San Francisco County, California",4160.0,1951.0,0.4288,138098.0,4160.0,529.0,436.0,06,075,035101,06075035101,2020,0.4689903846153846,0.12716346153846153
"Census Tract 351.02, San Francisco County, California",4575.0,1429.0,0.4747,146699.0,4575.0,131.0,615.0,06,075,035102,06075035102,2020,0.3123497267759563,0.028633879781420766
"Census Tract 352.01, San Francisco County, California",5467.0,1686.0,0.427,110000.0,5465.0,572.0,665.0,06,075,035201,06075035201,2020,0.3083958295225901,0.10466605672461116
"Census Tract 352.02, San Francisco County, California",5015.0,1788.0,0.4364,99408.0,5015.0,377.0,1064.0,06,075,035202,06075035202,2020,0.356530408773679,0.07517447657028914
"Census Tract 353, San Francisco County, California",7539.0,2582.0,0.4303,120109.0,7539.0,230.0,1063.0,06,075,035300,06075035300,2020,0.3424857408144316,0.030508024936994296
"Census Tract 354, San Francisco County, California",7332.0,2552.0,0.4963,115160.0,7332.0,678.0,1174.0,06,075,035400,06075035400,2020,0.348063284233497,0.09247135842880523
"Census Tract 401, San Francisco County, California",4478.0,1900.0,0.4801,130625.0,4435.0,279.0,1003.0,06,075,040100,06075040100,2020,0.4242965609647164,0.06290868094701241
"Census Tract 402, San Francisco County, California",6144.0,2723.0,0.4978,144559.0,6144.0,256.0,986.0,06,075,040200,06075040200,2020,0.4431966145833333,0.041666666666666664
"Census Tract 426.01, San Francisco County, California",4159.0,1789.0,0.4863,90391.0,4159.0,758.0,832.0,06,075,042601,06075042601,2020,0.43015147872084636,0.18225534984371244
"Census Tract 426.02, San Francisco County, California",2854.0,1497.0,0.4343,148816.0,2854.0,91.0,629.0,06,075,042602,06075042602,2020,0.5245269796776454,0.03188507358093903
"Census Tract 427, San Francisco County, California",5276.0,1795.0,0.4937,101375.0,5276.0,574.0,809.0,06,075,042700,06075042700,2020,0.3402198635329795,0.1087945413191812
"Census Tract 428, San Francisco County, California",2416.0,1556.0,0.494,198000.0,2416.0,81.0,89.0,06,075,042800,06075042800,2020,0.6440397350993378,0.03352649006622516
"Census Tract 451, San Francisco County, California",5289.0,2910.0,0.4279,182829.0,5211.0,269.0,943.0,06,075,045100,06075045100,2020,0.5501985252410664,0.051621569756284784
"Census Tract 452.01, San Francisco County, California",3357.0,1165.0,0.4945,155586.0,3344.0,114.0,746.0,06,075,045201,06075045201,2020,0.3470360440869824,0.03409090909090909
"Census Tract 452.02, San Francisco County, California",3485.0,1832.0,0.4382,118538.0,3485.0,355.0,614.0,06,075,045202,06075045202,2020,0.5256814921090387,0.10186513629842181
"Census Tract 476, San Francisco County, California",5418.0,2131.0,0.4735,128992.0,5418.0,204.0,844.0,06,075,047600,06075047600,2020,0.3933185677371724,0.03765227021040975
"Census Tract 477.01, San Francisco County, California",4947.0,1665.0,0.4356,89922.0,4939.0,576.0,1021.0,06,075,047701,06075047701,2020,0.33656761673741664,0.11662279813727475
"Census Tract 477.02, San Francisco County, California",3803.0,1679.0,0.4607,125156.0,3791.0,403.0,695.0,06,075,047702,06075047702,2020,0.44149355771759136,0.10630440517013981
"Census Tract 478.01, San Francisco County, California",4283.0,1920.0,0.4828,113333.0,4243.0,300.0,968.0,06,075,047801,06075047801,2020,0.44828391314499183,0.07070469007777516
"Census Tract 478.02, San Francisco County, California",3904.0,1628.0,0.5385,104318.0,3904.0,359.0,709.0,06,075,047802,06075047802,2020,0.41700819672131145,0.09195696721311475
"Census Tract 479.02, San Francisco County, California",3650.0,1651.0,0.4335,127875.0,3650.0,193.0,433.0,06,075,047902,06075047902,2020,0.4523287671232877,0.052876712328767124
"Census Tract 479.03, San Francisco County, California",4315.0,1752.0,0.4121,114634.0,4308.0,633.0,506.0,06,075,047903,06075047903,2020,0.4060254924681344,0.1469359331476323
"Census Tract 479.04, San Francisco County, California",3136.0,1710.0,0.5124,73775.0,3129.0,500.0,478.0,06,075,047904,06075047904,2020,0.545280612244898,0.15979546180888463
"Census Tract 601, San Francisco County, California",4073.0,2329.0,0.4291,199444.0,4073.0,154.0,486.0,06,075,060100,06075060100,2020,0.5718143874294133,0.037809968082494476
"Census Tract 604, San Francisco County, California",1605.0,729.0,0.5581,68728.0,1605.0,98.0,76.0,06,075,060400,06075060400,2020,0.4542056074766355,0.06105919003115265
"Census Tract 605.02, San Francisco County, California",3611.0,137.0,0.6303,31359.0,3597.0,1106.0,562.0,06,075,060502,06075060502,2020,0.03793962891165882,0.3074784542674451
"Census Tract 607.01, San Francisco County, California",6889.0,2767.0,0.5181,162453.0,6797.0,609.0,1291.0,06,075,060701,06075060701,2020,0.401654812019161,0.08959835221421215
"Census Tract 607.02, San Francisco County, California",1203.0,589.0,0.4315,-666666666.0,1203.0,168.0,193.0,06,075,060702,06075060702,2020,0.48960931005818786,0.1396508728179551
"Census Tract 607.03, San Francisco County, California",5238.0,2009.0,0.4028,171797.0,5009.0,232.0,1033.0,06,075,060703,06075060703,2020,0.38354333715158456,0.046316630065881416
"Census Tract 610, San Francisco County, California",5008.0,671.0,0.4688,80093.0,5008.0,395.0,560.0,06,075,061000,06075061000,2020,0.1339856230031949,0.07887380191693291
"Census Tract 611.01, San Francisco County, California",1913.0,68.0,0.7517,20159.0,1913.0,719.0,182.0,06,075,061101,06075061101,2020,0.03554626241505489,0.3758494511238892
"Census Tract 611.02, San Francisco County, California",2405.0,76.0,0.513,22705.0,2405.0,887.0,323.0,06,075,061102,06075061102,2020,0.0316008316008316,0.36881496881496884
"Census Tract 612, San Francisco County, California",3769.0,457.0,0.5119,90099.0,3763.0,483.0,618.0,06,075,061200,06075061200,2020,0.12125232157070841,0.12835503587563116
"Census Tract 614.01, San Francisco County, California",3496.0,1704.0,0.5183,119896.0,3496.0,619.0,471.0,06,075,061401,06075061401,2020,0.4874141876430206,0.17705949656750572
"Census Tract 614.02, San Francisco County, California",2400.0,1019.0,0.4466,139750.0,2400.0,351.0,235.0,06,075,061402,06075061402,2020,0.4245833333333333,0.14625
"Census Tract 615.01, San Francisco County, California",2050.0,961.0,0.4638,250001.0,2050.0,212.0,251.0,06,075,061501,06075061501,2020,0.468780487804878,0.10341463414634146
"Census Tract 615.02, San Francisco County, California",1703.0,1282.0,0.4985,102362.0,1703.0,39.0,484.0,06,075,061502,06075061502,2020,0.7527891955372872,0.022900763358778626
"Census Tract 615.03, San Francisco County, California",3102.0,1245.0,0.3907,250001.0,3102.0,491.0,790.0,06,075,061503,06075061503,2020,0.40135396518375244,0.1582849774339136
"Census Tract 615.04, San Francisco County, California",1646.0,453.0,0.3726,250001.0,1487.0,0.0,255.0,06,075,061504,06075061504,2020,0.2752126366950182,0.0
"Census Tract 615.05, San Francisco County, California",710.0,172.0,0.3563,250001.0,710.0,0.0,68.0,06,075,061505,06075061505,2020,0.24225352112676057,0.0
"Census Tract 615.06, San Francisco County, California",4899.0,1657.0,0.3381,250001.0,4899.0,81.0,330.0,06,075,061506,06075061506,2020,0.33823229230455193,0.01653398652786283
"Census Tract 615.07, San Francisco County, California",1673.0,567.0,0.4628,-666666666.0,1673.0,234.0,435.0,06,075,061507,06075061507,2020,0.3389121338912134,0.13986849970113568
"Census Tract 615.08, San Francisco County, California",2302.0,1388.0,0.4203,238154.0,2302.0,414.0,316.0,06,075,061508,06075061508,2020,0.6029539530842746,0.17984361424847958
"Census Tract 124.06, San Francisco County, California",1433.0,518.0,0.5595,-666666666.0,1433.0,452.0,301.0,06,075,012406,06075012406,2020,0.3614794138171668,0.3154221912072575
"Census Tract 125.02, San Francisco County, California",4034.0,705.0,0.5083,17052.0,3853.0,1072.0,645.0,06,075,012502,06075012502,2020,0.17476450173525038,0.27822475992732937
"Census Tract 125.03, San Francisco County, California",3600.0,856.0,0.4462,35000.0,3520.0,574.0,781.0,06,075,012503,06075012503,2020,0.23777777777777778,0.1630681818181818
"Census Tract 125.04, San Francisco County, California",680.0,173.0,0.5907,23074.0,680.0,228.0,129.0,06,075,012504,06075012504,2020,0.25441176470588234,0.3352941176470588
"Census Tract 126.01, San Francisco County, California",2371.0,1753.0,0.4435,157240.0,2371.0,78.0,533.0,06,075,012601,06075012601,2020,0.7393504850274146,0.03289751159848165
"Census Tract 126.02, San Francisco County, California",3062.0,2342.0,0.5114,162286.0,3062.0,161.0,601.0,06,075,012602,06075012602,2020,0.7648595689092097,0.05258001306335728
"Census Tract 127, San Francisco County, California",3970.0,3115.0,0.4706,205750.0,3970.0,258.0,677.0,06,075,012700,06075012700,2020,0.7846347607052897,0.06498740554156171
"Census Tract 128.01, San Francisco County, California",2751.0,2075.0,0.5237,210509.0,2751.0,27.0,324.0,06,075,012801,06075012801,2020,0.7542711741185023,0.009814612868047983
"Census Tract 128.02, San Francisco County, California",1915.0,1521.0,0.4324,211333.0,1915.0,101.0,553.0,06,075,012802,06075012802,2020,0.7942558746736292,0.05274151436031332
"Census Tract 129.01, San Francisco County, California",2897.0,2139.0,0.4479,193631.0,2887.0,90.0,686.0,06,075,012901,06075012901,2020,0.7383500172592337,0.031174229303775544
"Census Tract 129.02, San Francisco County, California",3493.0,2611.0,0.3842,164167.0,3410.0,52.0,998.0,06,075,012902,06075012902,2020,0.7474949899799599,0.015249266862170088
"Census Tract 130.01, San Francisco County, California",1972.0,1728.0,0.3729,168005.0,1972.0,115.0,452.0,06,075,013001,06075013001,2020,0.8762677484787018,0.05831643002028398
"Census Tract 130.02, San Francisco County, California",2755.0,2129.0,0.429,174617.0,2755.0,220.0,651.0,06,075,013002,06075013002,2020,0.7727767695099819,0.07985480943738657
"Census Tract 131.01, San Francisco County, California",3775.0,2575.0,0.4451,200759.0,3659.0,52.0,857.0,06,075,013101,06075013101,2020,0.6821192052980133,0.014211533205793932
"Census Tract 131.02, San Francisco County, California",2981.0,1900.0,0.4648,202176.0,2935.0,198.0,543.0,06,075,013102,06075013102,2020,0.637370010063737,0.06746166950596252
"Census Tract 132, San Francisco County, California",4477.0,2989.0,0.5203,190208.0,4449.0,194.0,503.0,06,075,013200,06075013200,2020,0.6676345767254858,0.043605304562823105
"Census Tract 133, San Francisco County, California",4487.0,3318.0,0.5998,151895.0,4452.0,374.0,509.0,06,075,013300,06075013300,2020,0.7394695787831513,0.08400718778077268
"Census Tract 134.01, San Francisco County, California",1644.0,834.0,0.4171,176313.0,1602.0,50.0,359.0,06,075,013401,06075013401,2020,0.5072992700729927,0.031210986267166042
"Census Tract 134.02, San Francisco County, California",2156.0,1737.0,0.4717,194883.0,2156.0,41.0,428.0,06,075,013402,06075013402,2020,0.8056586270871985,0.019016697588126158
"Census Tract 135, San Francisco County, California",2552.0,1791.0,0.5095,137250.0,2552.0,150.0,513.0,06,075,013500,06075013500,2020,0.7018025078369906,0.05877742946708464
"Census Tract 151, San Francisco County, California",2715.0,1376.0,0.464,117989.0,2691.0,174.0,693.0,06,075,015100,06075015100,2020,0.5068139963167587,0.06465997770345597
"Census Tract 152.01, San Francisco County, California",1802.0,1161.0,0.5436,80909.0,1802.0,251.0,329.0,06,075,015201,06075015201,2020,0.644284128745838,0.1392896781354051
"Census Tract 152.02, San Francisco County, California",2277.0,1093.0,0.4975,109423.0,2189.0,161.0,398.0,06,075,015202,06075015202,2020,0.4800175669740887,0.07354956601187757
"Census Tract 153, San Francisco County, California",2289.0,1293.0,0.4045,156683.0,2174.0,138.0,516.0,06,075,015300,06075015300,2020,0.564875491480996,0.06347746090156393
"Census Tract 154.01, San Francisco County, California",3252.0,1800.0,0.5091,113770.0,3243.0,175.0,895.0,06,075,015401,06075015401,2020,0.5535055350553506,0.05396238051187172
"Census Tract 154.02, San Francisco County, California",2706.0,1824.0,0.4466,142182.0,2706.0,22.0,482.0,06,075,015402,06075015402,2020,0.6740576496674058,0.008130081300813009
"Census Tract 155, San Francisco County, California",3624.0,1527.0,0.528,81944.0,3581.0,401.0,730.0,06,075,015500,06075015500,2020,0.42135761589403975,0.11197989388438984
"Census Tract 156, San Francisco County, California",3142.0,1156.0,0.5184,84625.0,3142.0,395.0,543.0,06,075,015600,06075015600,2020,0.3679185232336092,0.12571610439210693
"Census Tract 157.01, San Francisco County, California",5318.0,2326.0,0.393,119457.0,3012.0,412.0,1051.0,06,075,015701,06075015701,2020,0.43738247461451674,0.13678618857901725
"Census Tract 157.02, San Francisco County, California",3236.0,1741.0,0.4448,173068.0,3174.0,53.0,628.0,06,075,015702,06075015702,2020,0.5380098887515451,0.016698172652804034
"Census Tract 158.01, San Francisco County, California",3432.0,1412.0,0.4911,93646.0,3432.0,223.0,845.0,06,075,015801,06075015801,2020,0.4114219114219114,0.06497668997668998
"Census Tract 158.02, San Francisco County, California",3613.0,2153.0,0.4433,155900.0,3613.0,403.0,1042.0,06,075,015802,06075015802,2020,0.5959036811513977,0.11154165513423747
"Census Tract 159, San Francisco County, California",4652.0,1140.0,0.4859,97869.0,4580.0,772.0,992.0,06,075,015900,06075015900,2020,0.24505588993981084,0.1685589519650655
"Census Tract 160, San Francisco County, California",2717.0,1110.0,0.4934,112969.0,2717.0,514.0,553.0,06,075,016000,06075016000,2020,0.40853882959146115,0.18917924181082077
"Census Tract 161.01, San Francisco County, California",2754.0,924.0,0.6665,21589.0,2745.0,1021.0,381.0,06,075,016101,06075016101,2020,0.3355119825708061,0.37194899817850635
"Census Tract 161.02, San Francisco County, California",2416.0,337.0,0.5205,22844.0,2416.0,639.0,604.0,06,075,016102,06075016102,2020,0.13948675496688742,0.2644867549668874
